Index,Date_time,Temperature
755,01-24-2013,70.9
756,01-25-2013,71.4
757,01-26-2013,69.5
758,01-27-2013,70.4
759,01-28-2013,71.8
760,01-29-2013,70.1
761,01-30-2013,70.5
762,01-31-2013,72.1
763,02-01-2013,72.7
764,02-02-2013,73.1
765,02-03-2013,72.8
766,02-04-2013,71.6
767,02-05-2013,69.7
768,02-06-2013,72.2
769,02-07-2013,73.5
770,02-08-2013,71.8
771,02-09-2013,72.7
772,02-10-2013,76.3
773,02-11-2013,77.8
774,02-12-2013,76.7
775,02-13-2013,77.5
776,02-14-2013,77.4
777,02-15-2013,75.4
778,02-16-2013,71.8
779,02-17-2013,69.8
780,02-18-2013,71.7
781,02-19-2013,73.7
782,02-20-2013,75
783,02-21-2013,76.3
784,02-22-2013,76.7
785,02-23-2013,77.3
786,02-24-2013,77.3
787,02-25-2013,77.5
788,02-26-2013,74.5
789,02-27-2013,74.1
790,02-28-2013,75.3
791,03-01-2013,78
792,03-02-2013,78.9
793,03-03-2013,77.2
794,03-04-2013,78.6
795,03-05-2013,79
796,03-06-2013,80.6
797,03-07-2013,81.1
798,03-08-2013,80.2
799,03-09-2013,78.7
800,03-10-2013,78.3
801,03-11-2013,77.7
802,03-12-2013,77.2
803,03-13-2013,78.1
804,03-14-2013,78.3
805,03-15-2013,78.1
806,03-16-2013,75.8
807,03-17-2013,76.7
808,03-18-2013,78.4
809,03-19-2013,77.6
810,03-20-2013,79.2
811,03-21-2013,79.3
812,03-22-2013,78.1
813,03-23-2013,77.8
814,03-24-2013,78.6
815,03-25-2013,81.2
816,03-26-2013,78.6
817,03-27-2013,80
818,03-28-2013,79.8
819,03-29-2013,79.9
820,03-30-2013,80.9
821,03-31-2013,81.1
822,04-01-2013,79.5
823,04-02-2013,79
824,04-03-2013,80.4
825,04-04-2013,82.5
826,04-05-2013,82.4
827,04-06-2013,79.7
828,04-07-2013,81.1
829,04-08-2013,83.5
830,04-09-2013,82.6
831,04-10-2013,79.5
832,04-11-2013,80.6
833,04-12-2013,85.2
834,04-13-2013,83.7
835,04-14-2013,80.9
836,04-15-2013,79.9
837,04-16-2013,77.2
838,04-17-2013,76.8
839,04-18-2013,75.3
840,04-19-2013,76.2
841,04-20-2013,76.3
842,04-21-2013,77.3
843,04-22-2013,79.3
844,04-23-2013,80.5
845,04-24-2013,80.8
846,04-25-2013,79.4
847,04-26-2013,81.8
848,04-27-2013,81.5
849,04-28-2013,81.7
850,04-29-2013,80.7
851,04-30-2013,83.3
852,05-01-2013,82.4
853,05-02-2013,79.7
854,05-03-2013,81.3
855,05-04-2013,81.3
856,05-05-2013,81.8
857,05-06-2013,81.1
858,05-07-2013,80.8
859,05-08-2013,81.2
860,05-09-2013,79.9
861,05-10-2013,81.7
862,05-11-2013,81
863,05-12-2013,81.2
864,05-13-2013,81.3
865,05-14-2013,79.3
866,05-15-2013,77.3
867,05-16-2013,75.7
868,05-17-2013,78
869,05-18-2013,80.6
870,05-19-2013,81.7
871,05-20-2013,80.3
872,05-21-2013,80.1
873,05-22-2013,79.3
874,05-23-2013,79.7
875,05-24-2013,79.7
876,05-25-2013,79.9
877,05-26-2013,80.9
878,05-27-2013,78.4
879,05-28-2013,76.6
880,05-29-2013,75.7
881,05-30-2013,76.9
882,05-31-2013,79
883,06-01-2013,74.3
884,06-02-2013,75.5
885,06-03-2013,75.5
886,06-04-2013,75.8
887,06-05-2013,77.1
888,06-06-2013,74.2
889,06-07-2013,74.1
890,06-08-2013,72.9
891,06-09-2013,71.6
892,06-10-2013,72.2
893,06-11-2013,73.5
894,06-12-2013,73.2
895,06-13-2013,72.4
896,06-14-2013,73.3
897,06-15-2013,72.7
898,06-16-2013,73.8
899,06-17-2013,71.9
900,06-18-2013,71.5
901,06-19-2013,72.7
902,06-20-2013,74
903,06-21-2013,73.8
904,06-22-2013,74.6
905,06-23-2013,73.6
906,06-24-2013,72.1
907,06-25-2013,72.6
908,06-26-2013,73.1
909,06-27-2013,74.1
910,06-28-2013,73.5
911,06-29-2013,72.9
912,06-30-2013,72.1
913,07-01-2013,72.5
914,07-02-2013,71.6
