id,"Date, Time","Pressure, mbar (LGR S/N: 10529093, SEN S/N: 10517822)","Wind Speed, m/s (LGR S/N: 10529093, SEN S/N: 10526471)","Gust Speed, m/s (LGR S/N: 10529093, SEN S/N: 10526471)","Wind Direction, ø (LGR S/N: 10529093, SEN S/N: 10526505)","Water Content, m³/m³ (LGR S/N: 10529093, SEN S/N: 10526578)",Temp,"RH, % (LGR S/N: 10529093, SEN S/N: 10528977)","DewPt, °C (LGR S/N: 10529093, SEN S/N: 10528977)","PAR, uE (LGR S/N: 10529093, SEN S/N: 10532230)","Rain, mm (LGR S/N: 10529093, SEN S/N: 10534353)","Batt, V (LGR S/N: 10529093)"
18485,04-11-2015 01:25,887.85,0.25,2.01,110.9,0.2347,15.581,96.1,15,1.2,0,4.333
18486,04-11-2015 01:40,887.85,0.25,2.01,117.9,0.2347,15.676,95.8,15,1.2,0,4.333
18487,04-11-2015 01:55,887.85,0.25,2.77,127.8,0.2347,15.652,95.5,15,1.2,0,4.333
18488,04-11-2015 02:10,887.75,0,1.76,120.7,0.2347,15.438,95.8,14.8,1.2,0,4.333
18489,04-11-2015 02:25,887.85,0,1.76,115.1,0.2347,15.247,96.3,14.7,1.2,0,4.333
18490,04-11-2015 02:40,887.75,0,2.01,106.7,0.2347,15.079,96.6,14.6,1.2,0,4.333
18491,04-11-2015 02:55,887.75,0,1.51,101.1,0.2347,14.984,96.9,14.5,1.2,0,4.333
18492,04-11-2015 03:10,887.85,0,1.76,117.9,0.2347,15.031,97.4,14.6,1.2,0,4.333
18493,04-11-2015 03:25,887.95,0.25,2.27,113.7,0.2347,15.079,97.5,14.7,1.2,0,4.333
18494,04-11-2015 03:40,887.85,0.25,2.52,108.1,0.2344,15.175,97.7,14.8,1.2,0,4.333
18495,04-11-2015 03:55,887.95,0.25,2.52,116.5,0.2347,15.223,97.8,14.9,1.2,0,4.333
18496,04-11-2015 04:10,888.15,0.5,3.02,112.3,0.2344,15.509,98,15.2,1.2,0,4.333
18497,04-11-2015 04:25,888.25,0.5,2.77,108.1,0.2347,15.796,97.8,15.5,1.2,0,4.333
18498,04-11-2015 04:40,888.25,0.76,3.53,112.3,0.2347,16.058,97.6,15.7,1.2,0,4.333
18499,04-11-2015 04:55,888.35,1.01,3.78,108.1,0.2347,16.058,97.4,15.7,1.2,0,4.333
18500,04-11-2015 05:10,888.25,1.26,4.03,99.7,0.2344,15.963,97.2,15.5,1.2,0,4.327
18501,04-11-2015 05:25,888.55,0.25,2.52,96.9,0.2347,15.605,97.4,15.2,1.2,0,4.327
18502,04-11-2015 05:40,888.65,0,2.52,101.1,0.2344,15.605,97.6,15.2,1.2,0,4.327
18503,04-11-2015 05:55,888.95,0.25,3.02,108.1,0.2347,15.867,97.9,15.6,11.2,0,4.327
18504,04-11-2015 06:10,889.05,1.01,3.78,112.3,0.2344,15.915,97.7,15.6,41.2,0,4.327
18505,04-11-2015 06:25,889.25,0.76,2.77,105.3,0.2347,16.034,97.6,15.7,83.7,0,4.327
18506,04-11-2015 06:40,889.45,0.5,2.52,91.3,0.2344,16.225,97.3,15.8,113.7,0,4.333
18507,04-11-2015 06:55,889.75,1.01,4.53,103.9,0.2347,16.415,96.3,15.8,138.7,0,4.339
18508,04-11-2015 07:10,889.75,1.01,3.78,106.7,0.2344,17.272,95,16.5,431.2,0,4.369
18509,04-11-2015 07:25,889.95,0.76,3.53,103.9,0.2347,18.366,90.7,16.8,711.2,0,4.345
18510,04-11-2015 07:40,889.85,1.01,3.78,95.5,0.2347,19.341,87.2,17.2,838.7,0,4.375
18511,04-11-2015 07:55,889.95,1.01,3.53,112.3,0.2344,20.222,84.7,17.6,981.2,0,4.363
18512,04-11-2015 08:10,889.95,1.01,3.27,110.9,0.2347,19.722,85.1,17.2,1101.2,0,4.345
18513,04-11-2015 08:25,889.95,0.76,2.52,117.9,0.2347,21.103,81.6,17.9,1206.2,0,4.345
18514,04-11-2015 08:40,889.95,0.5,2.52,80,0.2344,21.987,79.7,18.3,1303.7,0,4.345
18515,04-11-2015 08:55,890.25,0.5,2.77,110.9,0.2344,22.824,76.8,18.6,1436.2,0,4.363
18516,04-11-2015 09:10,890.45,1.01,3.27,110.9,0.2347,23.497,73.6,18.5,1796.2,0,4.345
18517,04-11-2015 09:25,890.15,0.76,2.77,120.7,0.2344,22.417,75,17.8,2011.2,0,4.345
18518,04-11-2015 09:40,890.05,1.01,3.02,122.1,0.2339,22.298,76,17.9,1958.7,0,4.363
18519,04-11-2015 09:55,890.25,1.01,3.78,129.2,0.2339,23.954,72.5,18.7,771.2,0,4.339
18520,04-11-2015 10:10,890.05,0.76,3.78,126.4,0.2339,24.798,69.6,18.9,2081.2,0,4.345
18521,04-11-2015 10:25,889.85,1.01,3.27,124.9,0.2339,24.823,67.9,18.5,2011.2,0,4.363
18522,04-11-2015 10:40,889.75,0.76,3.02,103.9,0.2335,24.919,65.7,18.1,1216.2,0,4.339
18523,04-11-2015 10:55,889.45,0.76,3.02,116.5,0.2339,25.914,65.4,19,2238.7,0,4.345
18524,04-11-2015 11:10,889.15,0.76,3.27,141.8,0.2335,26.109,62,18.3,2331.2,0,4.363
18525,04-11-2015 11:25,888.95,0.76,3.53,112.3,0.2335,26.671,60.6,18.4,606.2,0,4.339
18526,04-11-2015 11:40,888.85,0.25,1.76,154.4,0.233,24.847,63.2,17.4,493.7,0,4.351
18527,04-11-2015 11:55,888.55,0.25,3.02,126.4,0.233,26.524,62,18.7,901.2,0,4.339
18528,04-11-2015 12:10,888.25,0.25,2.52,175.5,0.2327,26.695,60.3,18.4,2501.2,0,4.339
18529,04-11-2015 12:25,887.85,0.25,2.77,183.9,0.2327,28.717,54.7,18.7,1801.2,0,4.345
18530,04-11-2015 12:40,887.45,0,2.01,123.5,0.2327,27.136,56.3,17.7,838.7,0,4.339
18531,04-11-2015 12:55,887.45,0,0.76,102.5,0.2327,26.769,55.5,17.1,2531.2,0,4.339
18532,04-11-2015 13:10,887.05,0.25,2.52,75.8,0.2323,29.265,50.2,17.9,2431.2,0,4.345
18533,04-11-2015 13:25,886.95,0.25,2.01,344,0.2318,26.842,54.4,16.9,728.7,0,4.351
18534,04-11-2015 13:40,886.75,0.25,1.51,144.6,0.2318,27.949,54.2,17.9,1338.7,0,4.339
18535,04-11-2015 13:55,886.65,0.5,2.01,7,0.2318,28.345,52.5,17.7,1198.7,0,4.345
18536,04-11-2015 14:10,886.55,0.5,1.76,289.2,0.2318,29.14,49.8,17.6,1911.2,0,4.339
18537,04-11-2015 14:25,886.25,0.5,2.77,297.6,0.2315,28.617,50.9,17.5,1898.7,0,4.339
18538,04-11-2015 14:40,886.25,0.25,2.27,279.4,0.2315,30.016,48.9,18.1,1731.2,0,4.351
18539,04-11-2015 14:55,886.15,0.25,1.76,96.9,0.2311,25.525,58,16.7,206.2,0,4.339
18540,04-11-2015 15:10,886.45,1.26,4.28,67.4,0.2311,23.4,69,17.4,131.2,0,4.345
18541,04-11-2015 15:25,886.55,0.5,3.02,61.8,0.2306,23.352,71.2,17.9,213.7,0,4.357
18542,04-11-2015 15:40,886.45,0.5,2.52,61.8,0.2306,23.16,75.3,18.6,506.2,0,4.339
18543,04-11-2015 15:55,886.55,0.76,3.53,67.4,0.2303,24.847,67.7,18.5,943.7,0,4.339
18544,04-11-2015 16:10,886.65,0.5,3.02,60.4,0.2303,24.508,66.3,17.8,318.7,0,4.345
18545,04-11-2015 16:25,886.55,0.5,2.77,59,0.2303,23.088,69.4,17.2,126.2,0,4.339
18546,04-11-2015 16:40,886.75,0,1.76,54.8,0.2303,22.92,71.6,17.5,123.7,0,4.387
18547,04-11-2015 16:55,886.65,0,1.51,59,0.2303,22.321,73.5,17.4,103.7,0,4.339
18548,04-11-2015 17:10,886.85,0,1.26,61.8,0.2303,21.748,75.6,17.3,61.2,0,4.339
18549,04-11-2015 17:25,886.75,0,1.51,67.4,0.2303,21.342,77.2,17.2,26.2,0,4.339
18550,04-11-2015 17:40,886.95,0,0.5,50.5,0.2306,20.746,79.8,17.2,6.2,0,4.339
18551,04-11-2015 17:55,887.15,0,0,50.5,0.2303,20.031,83.3,17.1,1.2,0,4.339
18552,04-11-2015 18:10,887.45,0,0,50.5,0.2306,20.174,86.5,17.9,1.2,0,4.339
18553,04-11-2015 18:25,887.25,0,0.25,47.7,0.2303,20.841,83.5,18,1.2,0,4.339
18554,04-11-2015 18:40,887.65,0,0,44.9,0.2303,20.936,82.7,17.9,1.2,0,4.339
18555,04-11-2015 18:55,887.75,0,0,44.9,0.2303,20.793,84.1,18,1.2,0,4.339
18556,04-11-2015 19:10,887.95,0,0,44.9,0.2303,20.65,85.2,18.1,1.2,0,4.339
18557,04-11-2015 19:25,887.85,0,0,44.9,0.2303,20.603,85.3,18.1,1.2,0,4.339
18558,04-11-2015 19:40,888.05,0,0,44.9,0.2306,20.627,85.7,18.2,1.2,0,4.339
18559,04-11-2015 19:55,888.35,0,0,44.9,0.2303,20.365,87.1,18.2,1.2,0,4.339
18560,04-11-2015 20:10,888.45,0,0,46.3,0.2303,20.412,86.6,18.1,1.2,0,4.333
18561,04-11-2015 20:25,888.45,0,0,46.3,0.2303,20.388,85.3,17.9,1.2,0,4.333
18562,04-11-2015 20:40,888.55,0,0,46.3,0.2303,20.269,83.6,17.4,1.2,0,4.333
18563,04-11-2015 20:55,888.55,0,0,46.3,0.2303,19.413,86.9,17.2,1.2,0,4.333
18564,04-11-2015 21:10,888.65,0,0.25,46.3,0.2303,19.246,87.2,17.1,1.2,0,4.339
18565,04-11-2015 21:25,888.85,0,0,46.3,0.2303,18.485,89.7,16.8,1.2,0,4.333
18566,04-11-2015 21:40,888.65,0,0,46.3,0.2303,18.129,90.6,16.6,1.2,0,4.333
18567,04-11-2015 21:55,888.75,0,0,46.3,0.2303,18.129,90.8,16.6,1.2,0,4.333
18568,04-11-2015 22:10,888.75,0,0.76,116.5,0.2303,18.675,90,17,1.2,0,4.333
18569,04-11-2015 22:25,888.55,0,0.5,140.4,0.2303,18.224,90.5,16.7,1.2,0,4.333
18570,04-11-2015 22:40,888.65,0,0.76,127.8,0.2303,18.01,91.2,16.6,1.2,0,4.333
18571,04-11-2015 22:55,888.55,0,0.25,66,0.2306,17.938,92.3,16.7,1.2,0,4.333
18572,04-11-2015 23:10,888.55,0,1.26,15.4,0.2303,18.057,91.8,16.7,1.2,0,4.339
18573,04-11-2015 23:25,888.55,0,0.25,61.8,0.2303,17.344,92.3,16.1,1.2,0,4.333
18574,04-11-2015 23:40,888.65,0,0,61.8,0.2303,17.225,93.3,16.2,1.2,0,4.333
18575,04-11-2015 23:55,888.65,0,0.5,61.8,0.2306,17.011,93.3,15.9,1.2,0,4.333
18576,04-12-2015 00:10,888.45,0,0,61.8,0.2303,16.701,93.9,15.7,1.2,0,4.333
18577,04-12-2015 00:25,888.35,0,0,61.8,0.2306,16.32,94.6,15.5,1.2,0,4.333
18578,04-12-2015 00:40,888.15,0,0,61.8,0.2303,16.225,95.1,15.5,1.2,0,4.333
18579,04-12-2015 00:55,888.15,0,0,61.8,0.2306,16.463,95.5,15.8,1.2,0,4.333
18580,04-12-2015 01:10,887.95,0,0.25,61.8,0.2303,16.749,95.6,16.1,1.2,0,4.333
18581,04-12-2015 01:25,887.95,0,0.25,61.8,0.2306,16.654,95.4,15.9,1.2,0,4.333
18582,04-12-2015 01:40,887.95,0,0.25,61.8,0.2303,16.534,95.4,15.8,1.2,0,4.333
18583,04-12-2015 01:55,887.85,0,0,61.8,0.2306,16.082,95.5,15.4,1.2,0,4.333
18584,04-12-2015 02:10,887.95,0,0,61.8,0.2303,16.034,95.9,15.4,1.2,0,4.333
18585,04-12-2015 02:25,887.75,0,0,61.8,0.2303,16.106,96.1,15.5,1.2,0,4.333
18586,04-12-2015 02:40,887.75,0,0,61.8,0.2303,15.867,96.4,15.3,1.2,0,4.333
18587,04-12-2015 02:55,887.75,0,0,61.8,0.2303,16.034,96.7,15.5,1.2,0,4.333
18588,04-12-2015 03:10,887.75,0,0,61.8,0.2303,15.819,96.5,15.3,1.2,0,4.333
18589,04-12-2015 03:25,887.85,0,0,61.8,0.2306,15.509,96.7,15,1.2,0,4.333
18590,04-12-2015 03:40,887.85,0,0,61.8,0.2303,15.438,96.9,15,1.2,0,4.333
18591,04-12-2015 03:55,887.85,0,0,61.8,0.2303,15.629,97.3,15.2,1.2,0,4.333
18592,04-12-2015 04:10,887.95,0,0,61.8,0.2303,15.438,97.2,15,1.2,0,4.333
18593,04-12-2015 04:25,888.05,0,0.25,61.8,0.2306,15.103,97.1,14.7,1.2,0,4.333
18594,04-12-2015 04:40,888.25,0,0,61.8,0.2303,15.008,97.4,14.6,1.2,0,4.333
18595,04-12-2015 04:55,888.25,0,0,61.8,0.2303,14.96,97.7,14.6,1.2,0,4.333
18596,04-12-2015 05:10,888.45,0,0,61.8,0.2299,15.031,97.6,14.7,1.2,0,4.333
18597,04-12-2015 05:25,888.55,0,0,63.2,0.2306,15.199,97.8,14.9,1.2,0,4.327
18598,04-12-2015 05:40,888.65,0,0,63.2,0.2303,15.127,97.9,14.8,1.2,0,4.333
18599,04-12-2015 05:55,888.75,0,0,63.2,0.2303,15.151,97.9,14.8,21.2,0,4.327
18600,04-12-2015 06:10,888.95,0,0,63.2,0.2299,15.39,98,15.1,76.2,0,4.327
18601,04-12-2015 06:25,889.05,0,0.25,63.2,0.2303,16.892,97.6,16.5,188.7,0,4.327
18602,04-12-2015 06:40,889.15,0,0.25,63.2,0.2303,18.129,95.8,17.5,308.7,0,4.333
18603,04-12-2015 06:55,889.55,0,0.76,75.8,0.2306,18.485,92.2,17.2,421.2,0,4.345
18604,04-12-2015 07:10,889.55,0,0,94.1,0.2303,20.222,88.4,18.3,551.2,0,4.363
18605,04-12-2015 07:25,889.55,0,0,94.1,0.2303,21.318,86.3,19,676.2,0,4.339
18606,04-12-2015 07:40,889.55,0,0.76,78.6,0.2306,21.819,82.4,18.7,798.7,0,4.345
18607,04-12-2015 07:55,889.75,0,1.01,63.2,0.2303,22.537,80.3,19,926.2,0,4.357
18608,04-12-2015 08:10,889.95,0,1.51,32.3,0.2303,22.345,79.9,18.7,1051.2,0,4.339
18609,04-12-2015 08:25,890.05,0,2.27,46.3,0.2303,23.593,76,19.1,1163.7,0,4.345
18610,04-12-2015 08:40,890.15,0.25,1.51,54.8,0.2303,23.737,75.3,19.1,1281.2,0,4.345
18611,04-12-2015 08:55,890.25,0.5,3.02,33.7,0.2299,23.4,74.1,18.5,1388.7,0,4.345
18612,04-12-2015 09:10,890.35,0.25,1.76,68.8,0.2299,24.532,69.1,18.5,1498.7,0,4.351
18613,04-12-2015 09:25,890.25,0.25,2.01,53.3,0.2299,25.186,67.9,18.9,1591.2,0,4.339
18614,04-12-2015 09:40,890.25,0.5,2.01,67.4,0.2299,24.968,66.3,18.3,578.7,0,4.351
18615,04-12-2015 09:55,889.95,0.5,2.77,8.4,0.2294,25.162,67.2,18.7,1863.7,0,4.339
18616,04-12-2015 10:10,889.95,0.5,2.27,19.7,0.2294,25.162,64.3,18,383.7,0,4.339
18617,04-12-2015 10:25,889.45,0.25,2.01,71.6,0.2294,26.426,63,18.8,2081.2,0,4.351
18618,04-12-2015 10:40,889.25,1.01,3.27,346.8,0.2291,25.55,63.1,18,641.2,0,4.339
18619,04-12-2015 10:55,888.95,0.5,2.27,80,0.2294,27.063,59.8,18.6,2231.2,0,4.345
18620,04-12-2015 11:10,888.75,0.76,3.27,81.4,0.2291,27.333,56.7,18,2276.2,0,4.345
18621,04-12-2015 11:25,888.65,0.25,2.52,37.9,0.2291,27.235,57.5,18.1,673.7,0,4.339
18622,04-12-2015 11:40,888.25,0.5,2.77,49.1,0.2286,26.744,58.1,17.8,2326.2,0,4.339
18623,04-12-2015 11:55,888.15,0.25,2.01,46.3,0.2286,26.646,57,17.4,603.7,0,4.345
18624,04-12-2015 12:10,888.15,0.25,2.52,36.5,0.2282,26.72,56.5,17.4,438.7,0,4.351
18625,04-12-2015 12:25,887.95,0,1.51,22.5,0.2282,25.355,62.9,17.8,591.2,0,4.339
18626,04-12-2015 12:40,887.65,0,2.01,43.5,0.2277,28.147,56.4,18.7,2431.2,0,4.345
18627,04-12-2015 12:55,887.45,0.76,2.77,327.1,0.2277,27.924,53.3,17.6,548.7,0,4.357
18628,04-12-2015 13:10,887.45,0.25,2.52,35.1,0.2274,25.623,60.8,17.5,523.7,0,4.339
18629,04-12-2015 13:25,887.35,0,1.76,35.1,0.2274,26.646,59,18,773.7,0,4.345
18630,04-12-2015 13:40,887.15,0,0.76,54.8,0.2274,27.653,52.7,17.1,798.7,0,4.357
18631,04-12-2015 13:55,887.05,0.25,2.01,99.7,0.2269,25.914,58.7,17.2,423.7,0,4.339
18632,04-12-2015 14:10,886.85,0,1.26,33.7,0.2269,25.404,61.6,17.5,313.7,0,4.339
18633,04-12-2015 14:25,886.95,0,1.01,18.3,0.2269,24.895,64.7,17.8,301.2,0,4.357
18634,04-12-2015 14:40,886.95,0,0.25,28.1,0.2269,24.726,66.6,18.1,218.7,0,4.339
18635,04-12-2015 14:55,886.85,0,1.76,37.9,0.2269,24.508,65.6,17.7,263.7,0,4.345
18636,04-12-2015 15:10,886.65,0,2.01,2.8,0.2269,24.532,66.7,18,263.7,0,4.363
18637,04-12-2015 15:25,886.75,0,1.51,47.7,0.2266,24.146,68.1,17.9,286.2,0,4.339
18638,04-12-2015 15:40,886.85,0.25,2.27,47.7,0.2266,24.002,69,18,296.2,0,4.351
18639,04-12-2015 15:55,886.75,0.25,2.27,60.4,0.2266,24.146,69.1,18.1,328.7,0,4.339
18640,04-12-2015 16:10,886.75,0.5,2.27,71.6,0.2262,25.38,65.8,18.5,696.2,0,4.339
18641,04-12-2015 16:25,886.85,0.76,3.53,78.6,0.2262,24.532,66,17.8,196.2,0,4.345
18642,04-12-2015 16:40,886.95,1.01,4.03,95.5,0.2262,23.256,70.7,17.7,201.2,0,4.345
18643,04-12-2015 16:55,886.75,0.5,3.02,87,0.2266,22.489,73.8,17.6,111.2,0,4.345
18644,04-12-2015 17:10,886.95,0.25,2.01,92.7,0.2262,22.058,75.7,17.6,68.7,0,4.339
18645,04-12-2015 17:25,887.15,0,1.01,102.5,0.2262,21.533,78.7,17.7,21.2,0,4.339
18646,04-12-2015 17:40,887.25,0.25,2.27,101.1,0.2262,21.557,78.8,17.7,3.7,0,4.339
18647,04-12-2015 17:55,887.45,0.25,1.76,94.1,0.2262,21.151,80.3,17.6,1.2,0,4.339
18648,04-12-2015 18:10,887.65,0.5,2.01,102.5,0.2262,21.008,81.5,17.7,1.2,0,4.339
18649,04-12-2015 18:25,887.85,0.5,3.02,106.7,0.2266,20.913,81.6,17.7,1.2,0,4.339
18650,04-12-2015 18:40,887.95,0.25,2.27,105.3,0.2262,20.913,81.8,17.7,1.2,0,4.339
18651,04-12-2015 18:55,888.15,0.5,2.27,99.7,0.2262,20.96,81.4,17.7,1.2,0,4.339
18652,04-12-2015 19:10,888.35,0.25,2.27,94.1,0.2262,20.889,81.5,17.6,1.2,0,4.339
18653,04-12-2015 19:25,888.35,0.25,1.76,88.4,0.2262,20.793,81.7,17.6,1.2,0,4.339
18654,04-12-2015 19:40,888.45,0.25,2.27,87,0.2257,20.436,82.7,17.4,1.2,0,4.339
18655,04-12-2015 19:55,888.65,0.25,2.01,103.9,0.2262,20.031,84,17.3,1.2,0,4.339
18656,04-12-2015 20:10,889.15,0,1.01,91.3,0.2257,19.294,86.1,16.9,1.2,0,4.369
18657,04-12-2015 20:25,889.05,0,0.5,87,0.2266,19.056,88.6,17.2,1.2,0,4.339
18658,04-12-2015 20:40,889.05,0,1.26,110.9,0.2262,19.27,87.8,17.2,1.2,0,4.339
18659,04-12-2015 20:55,889.15,0,1.51,112.3,0.2262,19.389,86.9,17.2,1.2,0,4.333
18660,04-12-2015 21:10,889.15,0.25,2.27,105.3,0.2262,18.985,86.9,16.8,1.2,0,4.339
18661,04-12-2015 21:25,889.45,0,1.26,115.1,0.2262,18.557,88.2,16.6,1.2,0,4.333
18662,04-12-2015 21:40,889.25,0,1.51,117.9,0.2262,18.152,89.6,16.4,1.2,0,4.333
18663,04-12-2015 21:55,889.35,0,1.26,113.7,0.2262,17.819,90.5,16.3,1.2,0,4.363
18664,04-12-2015 22:10,889.25,0,1.51,109.5,0.2262,17.629,91.4,16.2,1.2,0,4.333
18665,04-12-2015 22:25,889.25,0,1.51,117.9,0.2266,17.653,90.5,16.1,1.2,0,4.333
18666,04-12-2015 22:40,889.25,0,1.51,110.9,0.2262,17.629,91.6,16.3,1.2,0,4.333
18667,04-12-2015 22:55,889.15,0.25,1.76,103.9,0.2262,17.534,92.3,16.3,1.2,0,4.333
18668,04-12-2015 23:10,889.15,0.25,2.01,109.5,0.2262,17.272,93.4,16.2,1.2,0,4.333
18669,04-12-2015 23:25,888.85,0.25,2.52,102.5,0.2262,17.296,93.9,16.3,1.2,0,4.333
18670,04-12-2015 23:40,888.85,0.25,2.01,103.9,0.2262,17.153,94.2,16.2,1.2,0,4.351
18671,04-12-2015 23:55,888.75,0.25,1.76,106.7,0.2262,17.082,94.2,16.2,1.2,0,4.333
18672,4/13/2015 0:10,888.65,0.5,2.77,105.3,0.2262,17.13,93.7,16.1,1.2,0,4.333
18673,4/13/2015 0:25,888.65,0.25,2.27,105.3,0.2266,16.963,94.1,16,1.2,0,4.333
18674,4/13/2015 0:40,888.45,0.25,1.76,109.5,0.2262,16.915,94.1,16,1.2,0,4.333
18675,4/13/2015 0:55,888.35,0.25,2.27,108.1,0.2266,16.701,94.6,15.9,1.2,0,4.333
18676,4/13/2015 1:10,888.05,0.25,2.27,112.3,0.2262,16.606,94.7,15.8,1.2,0,4.333
18677,4/13/2015 1:25,887.95,0.25,2.01,103.9,0.2266,16.582,94.4,15.7,1.2,0,4.333
18678,4/13/2015 1:40,887.95,0,1.76,112.3,0.2262,16.415,94.5,15.5,1.2,0,4.333
18679,4/13/2015 1:55,888.25,0,1.01,102.5,0.2262,16.225,94.6,15.4,1.2,0,4.333
18680,4/13/2015 2:10,888.15,0,1.51,96.9,0.2262,16.249,94.8,15.4,1.2,0,4.333
18681,4/13/2015 2:25,888.15,0,2.01,102.5,0.2262,16.272,95.2,15.5,1.2,0,4.333
18682,4/13/2015 2:40,888.15,0.25,1.76,99.7,0.2257,16.32,94.9,15.5,1.2,0,4.333
18683,4/13/2015 2:55,888.15,0,2.27,98.3,0.2266,16.177,95,15.4,1.2,0,4.333
18684,4/13/2015 3:10,888.15,0,2.27,103.9,0.2262,16.01,95.1,15.2,1.2,0,4.333
18685,4/13/2015 3:25,888.25,0,1.26,98.3,0.2262,15.939,95.6,15.3,1.2,0,4.333
18686,4/13/2015 3:40,888.45,0,1.01,96.9,0.2257,15.796,95.7,15.1,1.2,0,4.333
18687,4/13/2015 3:55,888.35,0,1.01,89.9,0.2266,15.843,95.7,15.2,1.2,0,4.333
18688,4/13/2015 4:10,888.35,0,1.01,78.6,0.2262,15.867,95.7,15.2,1.2,0,4.333
18689,4/13/2015 4:25,888.35,0,0.76,71.6,0.2262,15.629,95.8,15,1.2,0,4.327
18690,4/13/2015 4:40,888.55,0,1.01,85.6,0.2262,15.581,95.8,14.9,1.2,0,4.333
18691,4/13/2015 4:55,888.55,0,1.01,77.2,0.2262,15.7,96,15.1,1.2,0,4.327
18692,4/13/2015 5:10,888.85,0,1.01,87,0.2257,15.629,96,15,1.2,0,4.327
18693,4/13/2015 5:25,888.85,0,1.01,80,0.2266,15.533,96,14.9,1.2,0,4.327
18694,4/13/2015 5:40,888.95,0,1.26,74.4,0.2262,15.7,96.1,15.1,1.2,0,4.327
18695,4/13/2015 5:55,889.35,0,0.76,51.9,0.2262,15.509,96,14.9,21.2,0,4.327
18696,4/13/2015 6:10,889.35,0,0.25,64.6,0.2257,15.7,96,15.1,73.7,0,4.327
18697,4/13/2015 6:25,889.35,0,0.25,71.6,0.2262,17.463,94.4,16.6,213.7,0,4.333
18698,4/13/2015 6:40,889.35,0,1.01,74.4,0.2262,18.58,90.1,16.9,296.2,0,4.339
18699,4/13/2015 6:55,889.35,0,1.26,74.4,0.2266,19.246,87.8,17.2,411.2,0,4.351
18700,4/13/2015 7:10,889.55,0,1.76,77.2,0.2262,19.841,84.8,17.2,543.7,0,4.351
18701,4/13/2015 7:25,889.65,0,1.76,88.4,0.2262,20.531,82.9,17.5,663.7,0,4.363
18702,4/13/2015 7:40,889.45,0,1.26,71.6,0.2266,21.748,79.3,18,796.2,0,4.351
18703,4/13/2015 7:55,889.55,0,2.01,78.6,0.2262,22.106,77.4,18,913.7,0,4.357
18704,4/13/2015 8:10,889.85,0.25,2.27,78.6,0.2262,22.489,75.6,18,1041.2,0,4.339
18705,4/13/2015 8:25,889.95,0.25,1.76,51.9,0.2262,23.112,75.4,18.5,1161.2,0,4.345
18706,4/13/2015 8:40,890.05,0.25,2.27,70.2,0.2262,24.219,70.7,18.6,1281.2,0,4.363
18707,4/13/2015 8:55,890.25,0.25,2.52,64.6,0.2262,24.171,69.6,18.3,1386.2,0,4.339
18708,4/13/2015 9:10,890.25,0.5,2.52,67.4,0.2257,24.267,68.4,18.1,1496.2,0,4.345
18709,4/13/2015 9:25,890.05,0.5,2.52,43.5,0.2254,24.484,69.2,18.5,1576.2,0,4.351
18710,4/13/2015 9:40,890.15,0.5,2.01,35.1,0.2257,25.162,65.2,18.2,576.2,0,4.345
18711,4/13/2015 9:55,889.95,0.5,2.77,22.5,0.2254,24.726,67.8,18.4,546.2,0,4.339
18712,4/13/2015 10:10,889.75,0.25,2.27,40.7,0.2254,24.315,70,18.5,2156.2,0,4.363
18713,4/13/2015 10:25,889.55,0.5,2.52,54.8,0.2257,26.353,58.5,17.6,1976.2,0,4.339
18714,4/13/2015 10:40,889.55,0.76,3.27,36.5,0.2254,25.744,61.4,17.8,2181.2,0,4.345
18715,4/13/2015 10:55,889.25,0.5,2.27,25.3,0.2249,27.677,55.7,18,2228.7,0,4.363
18716,4/13/2015 11:10,889.05,0.76,2.77,12.6,0.2249,26.182,60.4,17.9,651.2,0,4.339
18717,4/13/2015 11:25,888.75,0.76,4.03,15.4,0.2245,26.573,58.8,17.9,2086.2,0,4.339
18718,4/13/2015 11:40,888.55,0.5,2.52,5.6,0.2241,27.038,55.5,17.4,728.7,0,4.369
18719,4/13/2015 11:55,888.35,0.5,2.52,56.2,0.2241,28.717,56,19.1,556.2,0,4.339
18720,4/13/2015 12:10,888.25,1.01,4.28,32.3,0.2241,27.063,55.8,17.5,2196.2,0,4.339
18721,4/13/2015 12:25,888.15,1.26,3.27,7,0.2237,26.744,55.4,17.1,2213.7,0,4.351
18722,4/13/2015 12:40,887.75,0.76,3.02,0,0.2237,28.468,51.1,17.4,2208.7,0,4.339
18723,4/13/2015 12:55,887.55,0.5,2.77,348.2,0.2232,27.186,53.1,16.8,1001.2,0,4.381
18724,4/13/2015 13:10,887.45,1.51,3.78,2.8,0.2229,27.875,53.4,17.6,2281.2,0,4.345
18725,4/13/2015 13:25,887.15,1.01,3.02,8.4,0.2229,27.456,54.5,17.5,2026.2,0,4.339
18726,4/13/2015 13:40,886.95,0.76,3.02,12.6,0.2224,27.063,53.9,16.9,1983.7,0,4.339
18727,4/13/2015 13:55,886.75,1.01,4.28,4.2,0.2224,28.32,50,16.9,1903.7,0,4.363
18728,4/13/2015 14:10,886.85,0.5,3.02,54.8,0.2219,26.061,55.9,16.6,291.2,0,4.339
18729,4/13/2015 14:25,886.55,0.25,2.27,146,0.2216,25.065,60.3,16.9,178.7,0,4.351
18730,4/13/2015 14:40,886.55,0.5,2.27,134.8,0.2216,24.677,61.9,16.9,208.7,0,4.339
